"Time","dcpm.iA","dcpm.w"
0.0372,0,0
0.037300002,0,0
0.0374,0,0
0.037500001,0,0
0.037599999,0,0
0.037700001,0,0
0.037799999,0,0
0.037900001,0,0
0.037999999,0,0
0.0381,0,0
0.038199998,0,0
0.0383,0,0
0.038400002,0,0
0.0385,0,0
0.038600001,0,0
0.038699999,0,0
0.038800001,0,0
0.038899999,0,0
0.039000001,0,0
0.039099999,0,0
0.0392,0,0
0.039299998,0,0
0.0394,0,0
0.039500002,0,0
0.0396,0,0
0.039700001,0,0
0.039799999,0,0
0.039900001,0,0
0.039999999,0,0
0.040100001,0,0
0.040199999,0,0
0.0403,0,0
0.040399998,0,0
0.0405,0,0
0.040600002,0,0
0.0407,0,0
0.040800001,0,0
0.040899999,0,0
0.041000001,0,0
0.041099999,0,0
0.041200001,0,0
0.041299999,0,0
0.0414,0,0
0.041499998,0,0
0.0416,0,0
0.041700002,0,0
0.0418,0,0
0.041900001,0,0
0.041999999,0,0
0.042100001,0,0
0.042199999,0,0
0.042300001,0,0
0.042399999,0,0
0.0425,0,0
0.042599998,0,0
0.0427,0,0
0.042800002,0,0
0.0429,0,0
0.043000001,0,0
0.043099999,0,0
0.043200001,0,0
0.043299999,0,0
0.043400001,0,0
0.043499999,0,0
0.0436,0,0
0.043699998,0,0
0.0438,0,0
0.043900002,0,0
0.044,0,0
0.044100001,0,0
0.044199999,0,0
0.044300001,0,0
0.044399999,0,0
0.044500001,0,0
0.044599999,0,0
0.0447,0,0
0.044799998,0,0
0.0449,0,0
0.045000002,0,0
0.0451,0,0
0.045200001,0,0
0.045299999,0,0
0.045400001,0,0
0.045499999,0,0
0.045600001,0,0
0.045699999,0,0
0.0458,0,0
0.045899998,0,0
0.046,0,0
0.046100002,0,0
0.0462,0,0
0.046300001,0,0
0.046399999,0,0
0.046500001,0,0
0.046599999,0,0
0.046700001,0,0
0.046799999,0,0
0.0469,0,0
0.046999998,0,0
0.0471,0,0
0.047200002,0,0
0.0473,0,0
0.047400001,0,0
0.047499999,0,0
0.047600001,0,0
0.047699999,0,0
0.047800001,0,0
0.047899999,0,0
0.048,0,0
0.048099998,0,0
0.0482,0,0
0.048300002,0,0
0.0484,0,0
0.048500001,0,0
0.048599999,0,0
0.048700001,0,0
0.048799999,0,0
0.048900001,0,0
0.048999999,0,0
0.0491,0,0
0.049199998,0,0
0.0493,0,0
0.049400002,0,0
0.0495,0,0
0.049600001,0,0
0.049699999,0,0
0.049800001,0,0
0.049899999,0,0
0.050000001,0,0
0.050099999,0,0
0.0502,0,0
0.050299998,0,0
0.0504,0,0
0.050500002,0,0
0.0506,0,0
0.050700001,0,0
0.050799999,0,0
0.050900001,0,0
0.050999999,0,0
0.051100001,0,0
0.051199999,0,0
0.0513,0,0
0.051399998,0,0
0.0515,0,0
0.051600002,0,0
0.0517,0,0
0.051800001,0,0
0.051899999,0,0
0.052000001,0,0
0.052099999,0,0
0.052200001,0,0
0.052299999,0,0
0.0524,0,0
0.052499998,0,0
0.0526,0,0
0.052700002,0,0
0.0528,0,0
0.052900001,0,0
0.052999999,0,0
0.053100001,0,0
0.053199999,0,0
0.053300001,0,0
0.053399999,0,0
0.0535,0,0
0.053599998,0,0
0.0537,0,0
0.053800002,0,0
0.0539,0,0
0.054000001,0,0
0.054099999,0,0
0.054200001,0,0
0.054299999,0,0
0.054400001,0,0
0.054499999,0,0
0.0546,0,0
0.054699998,0,0
0.0548,0,0
0.054900002,0,0
0.055,0,0
0.055100001,0,0
0.055199999,0,0
0.055300001,0,0
0.055399999,0,0
0.055500001,0,0
0.055599999,0,0
0.0557,0,0
0.055799998,0,0
0.0559,0,0
0.056000002,0,0
0.0561,0,0
0.056200001,0,0
0.056299999,0,0
0.056400001,0,0
0.056499999,0,0
0.056600001,0,0
0.056699999,0,0
0.0568,0,0
0.056899998,0,0
0.057,0,0
0.057100002,0,0
0.0572,0,0
0.057300001,0,0
0.057399999,0,0
0.057500001,0,0
0.057599999,0,0
0.057700001,0,0
0.057799999,0,0
0.0579,0,0
0.057999998,0,0
0.0581,0,0
0.058200002,0,0
0.0583,0,0
0.058400001,0,0
0.058499999,0,0
0.058600001,0,0
0.058699999,0,0
0.058800001,0,0
0.058899999,0,0
0.059,0,0
0.059099998,0,0
0.0592,0,0
0.059300002,0,0
0.0594,0,0
0.059500001,0,0
0.059599999,0,0
0.059700001,0,0
0.059799999,0,0
0.059900001,0,0
0.059999999,0,0
0.0601,0,0
0.060199998,0,0
0.0603,0,0
0.060400002,0,0
0.0605,0,0
0.060600001,0,0
0.060699999,0,0
0.060800001,0,0
0.060899999,0,0
0.061000001,0,0
0.061099999,0,0
0.0612,0,0
0.061299998,0,0
0.0614,0,0
0.061500002,0,0
0.0616,0,0
0.061700001,0,0
0.061799999,0,0
0.061900001,0,0
0.061999999,0,0
0.062100001,0,0
0.062199999,0,0
0.0623,0,0
0.062399998,0,0
0.0625,0,0
0.062600002,0,0
0.062700003,0,0
0.062799998,0,0
0.062899999,0,0
0.063000001,0,0
0.063100003,0,0
0.063199997,0,0
0.063299999,0,0
0.0634,0,0
0.063500002,0,0
0.063600004,0,0
0.063699998,0,0
0.0638,0,0
0.063900001,0,0
0.064000003,0,0
0.064099997,0,0
0.064199999,0,0
0.064300001,0,0
0.064400002,0,0
0.064499997,0,0
0.064599998,0,0
0.0647,0,0
0.064800002,0,0
0.064900003,0,0
0.064999998,0,0
0.065099999,0,0
0.065200001,0,0
0.065300003,0,0
0.065399997,0,0
0.065499999,0,0
0.0656,0,0
0.065700002,0,0
0.065800004,0,0
0.065899998,0,0
0.066,0,0
0.066100001,0,0
0.066200003,0,0
0.066299997,0,0
0.066399999,0,0
0.066500001,0,0
0.066600002,0,0
0.066699997,0,0
0.066799998,0,0
0.0669,0,0
0.067000002,0,0
0.067100003,0,0
0.067199998,0,0
0.067299999,0,0
0.067400001,0,0
0.067500003,0,0
0.067599997,0,0
0.067699999,0,0
0.0678,0,0
0.067900002,0,0
0.068000004,0,0
0.068099998,0,0
0.0682,0,0
0.068300001,0,0
0.068400003,0,0
0.068499997,0,0
0.068599999,0,0
0.068700001,0,0
0.068800002,0,0
0.068899997,0,0
0.068999998,0,0
0.0691,0,0
0.069200002,0,0
0.069300003,0,0
0.069399998,0,0
0.069499999,0,0
0.069600001,0,0
0.069700003,0,0
0.069799997,0,0
0.069899999,0,0
0.07,0,0
0.070100002,0,0
0.070200004,0,0
0.070299998,0,0
0.0704,0,0
0.070500001,0,0
0.070600003,0,0
0.070699997,0,0
0.070799999,0,0
0.070900001,0,0
0.071000002,0,0
0.071099997,0,0
0.071199998,0,0
0.0713,0,0
0.071400002,0,0
0.071500003,0,0
0.071599998,0,0
0.071699999,0,0
0.071800001,0,0
0.071900003,0,0
0.071999997,0,0
0.072099999,0,0
0.0722,0,0
0.072300002,0,0
0.072400004,0,0
0.072499998,0,0
0.0726,0,0
0.072700001,0,0
0.072800003,0,0
0.072899997,0,0
0.072999999,0,0
0.073100001,0,0
0.073200002,0,0
0.073299997,0,0
0.073399998,0,0
0.0735,0,0
0.073600002,0,0
0.073700003,0,0
0.073799998,0,0
0.073899999,0,0
0.074000001,0,0
0.074100003,0,0
0.074199997,0,0
0.074299999,0,0
0.0744,0,0
0.074500002,0,0
0.074600004,0,0
0.074699998,0,0
0.0748,0,0
0.074900001,0,0
0.075000003,0,0
0.075099997,0,0
0.075199999,0,0
0.075300001,0,0
0.075400002,0,0
0.075499997,0,0
0.075599998,0,0
0.0757,0,0
0.075800002,0,0
0.075900003,0,0
0.075999998,0,0
0.076099999,0,0
0.076200001,0,0
0.076300003,0,0
0.076399997,0,0
0.076499999,0,0
0.0766,0,0
0.076700002,0,0
0.076800004,0,0
0.076899998,0,0
0.077,0,0
0.077100001,0,0
0.077200003,0,0
0.077299997,0,0
0.077399999,0,0
0.077500001,0,0
0.077600002,0,0
0.077699997,0,0
0.077799998,0,0
0.0779,0,0
0.078000002,0,0
0.078100003,0,0
0.078199998,0,0
0.078299999,0,0
0.078400001,0,0
0.078500003,0,0
0.078599997,0,0
0.078699999,0,0
0.0788,0,0
0.078900002,0,0
0.079000004,0,0
0.079099998,0,0
0.0792,0,0
0.079300001,0,0
0.079400003,0,0
0.079499997,0,0
0.079599999,0,0
0.079700001,0,0
0.079800002,0,0
0.079899997,0,0
0.079999998,0,0
0.0801,0,0
0.080200002,0,0
0.080300003,0,0
0.080399998,0,0
0.080499999,0,0
0.080600001,0,0
0.080700003,0,0
0.080799997,0,0
0.080899999,0,0
0.081,0,0
0.081100002,0,0
0.081200004,0,0
0.081299998,0,0
0.0814,0,0
0.081500001,0,0
0.081600003,0,0
0.081699997,0,0
0.081799999,0,0
0.081900001,0,0
0.082000002,0,0
0.082099997,0,0
0.082199998,0,0
0.0823,0,0
0.082400002,0,0
0.082500003,0,0
0.082599998,0,0
0.082699999,0,0
0.082800001,0,0
0.082900003,0,0
0.082999997,0,0
0.083099999,0,0
0.0832,0,0
0.083300002,0,0
0.083400004,0,0
0.083499998,0,0
0.0836,0,0
0.083700001,0,0
0.083800003,0,0
0.083899997,0,0
0.083999999,0,0
0.084100001,0,0
0.084200002,0,0
0.084299996,0,0
0.084399998,0,0
0.0845,0,0
0.084600002,0,0
0.084700003,0,0
0.084799998,0,0
0.084899999,0,0
0.085000001,0,0
0.085100003,0,0
0.085199997,0,0
0.085299999,0,0
0.0854,0,0
0.085500002,0,0
0.085600004,0,0
0.085699998,0,0
0.0858,0,0
0.085900001,0,0
0.086000003,0,0
0.086099997,0,0
0.086199999,0,0
0.086300001,0,0
0.086400002,0,0
0.086499996,0,0
0.086599998,0,0
0.0867,0,0
0.086800002,0,0
0.086900003,0,0
0.086999997,0,0
0.087099999,0,0
0.087200001,0,0
0.087300003,0,0
0.087399997,0,0
0.087499999,0,0
0.0876,0,0
0.087700002,0,0
0.087800004,0,0
0.087899998,0,0
0.088,0,0
0.088100001,0,0
0.088200003,0,0
0.088299997,0,0
0.088399999,0,0
0.088500001,0,0
0.088600002,0,0
0.088699996,0,0
0.088799998,0,0
0.0889,0,0
0.089000002,0,0
0.089100003,0,0
0.089199997,0,0
0.089299999,0,0
0.089400001,0,0
0.089500003,0,0
0.089599997,0,0
0.089699998,0,0
0.0898,0,0
0.089900002,0,0
0.090000004,0,0
0.090099998,0,0
0.0902,0,0
0.090300001,0,0
0.090400003,0,0
0.090499997,0,0
0.090599999,0,0
0.090700001,0,0
0.090800002,0,0
0.090899996,0,0
0.090999998,0,0
0.0911,0,0
0.091200002,0,0
0.091300003,0,0
0.091399997,0,0
0.091499999,0,0
0.091600001,0,0
0.091700003,0,0
0.091799997,0,0
0.091899998,0,0
0.092,0,0
0.092100002,0,0
0.092200004,0,0
0.092299998,0,0
0.092399999,0,0
0.092500001,0,0
0.092600003,0,0
0.092699997,0,0
0.092799999,0,0
0.092900001,0,0
0.093000002,0,0
0.093099996,0,0
0.093199998,0,0
0.0933,0,0
0.093400002,0,0
0.093500003,0,0
0.093599997,0,0
0.093699999,0,0
0.093800001,0,0
0.093900003,0,0
0.093999997,0,0
0.094099998,0,0
0.0942,0,0
0.094300002,0,0
0.094400004,0,0
0.094499998,0,0
0.094599999,0,0
0.094700001,0,0
0.094800003,0,0
0.094899997,0,0
0.094999999,0,0
0.095100001,0,0
0.095200002,0,0
0.095299996,0,0
0.095399998,0,0
0.0955,0,0
0.095600002,0,0
0.095700003,0,0
0.095799997,0,0
0.095899999,0,0
0.096000001,0,0
0.096100003,0,0
0.096199997,0,0
0.096299998,0,0
0.0964,0,0
0.096500002,0,0
0.096600004,0,0
0.096699998,0,0
0.096799999,0,0
0.096900001,0,0
0.097000003,0,0
0.097099997,0,0
0.097199999,0,0
0.0973,0,0
0.097400002,0,0
0.097499996,0,0
0.097599998,0,0
0.0977,0,0
0.097800002,0,0
0.097900003,0,0
0.097999997,0,0
0.098099999,0,0
0.098200001,0,0
0.098300003,0,0
0.098399997,0,0
0.098499998,0,0
0.0986,0,0
0.098700002,0,0
0.098800004,0,0
0.098899998,0,0
0.098999999,0,0
0.099100001,0,0
0.099200003,0,0
0.099299997,0,0
0.099399999,0,0
0.0995,0,0
0.099600002,0,0
0.099699996,0,0
0.099799998,0,0
0.0999,0,0
0.1,0,0
0.1,0,0
0.1001,0.13458858,0.00032667432
0.1002,0.50421691,0.0024875225
0.1003,1.064721,0.0080011347
0.1004,1.7799457,0.018098785
0.1005,2.6202919,0.033776615
0.1006,3.5615313,0.055838145
0.1007,4.5838313,0.084929302
0.1008,5.6709585,0.121567
0.1009,6.8096266,0.16616257
0.101,7.9889607,0.21904093
0.1011,9.2000628,0.2804563
0.1012,10.435651,0.35060504
0.1013,11.689768,0.42963612
0.10130024,11.692753,0.42983374
0.10130024,11.692753,0.42983374
0.1014,12.953805,0.51765305
0.1015,14.206498,0.61465061
0.1016,15.427178,0.72046715
0.1017,16.599546,0.83480805
0.1018,17.711128,0.95727617
0.1019,18.752806,1.0873977
0.102,19.718386,1.2246447
0.1021,20.604172,1.368454
0.1022,21.408583,1.5182446
0.1023,22.131798,1.6734307
0.1024,22.77544,1.8334332
0.1025,23.342274,1.997689
0.1026,23.835957,2.1656592
0.1027,24.260809,2.3368328
0.1028,24.621611,2.5107329
0.1029,24.923443,2.6869171
0.103,25.171528,2.8649807
0.1031,25.371117,3.0445573
0.1032,25.527388,3.225317
0.1033,25.645365,3.4069672
0.1034,25.729856,3.5892508
0.1035,25.785402,3.7719443
0.1036,25.816248,3.9548552
0.1037,25.826313,4.1378212
0.1038,25.819185,4.3207064
0.1039,25.798113,4.5033989
0.104,25.76601,4.6858106
0.1041,25.725458,4.8678718
0.1042,25.678726,5.04953
0.1043,25.627785,5.2307491
0.1044,25.574322,5.4115047
0.1045,25.519766,5.5917845
0.1046,25.465303,5.7715855
0.1047,25.411911,5.9509115
0.1048,25.360361,6.1297746
0.1049,25.311258,6.3081894
0.105,25.265049,6.4861751
0.1051,25.222048,6.6637549
0.1052,25.182457,6.8409519
0.1053,25.146378,7.0177917
0.1054,25.113827,7.1942992
0.1055,25.084761,7.3705001
0.1056,25.059072,7.5464191
0.1057,25.036617,7.7220798
0.1058,25.01722,7.8975053
0.1059,25.000681,8.0727167
0.106,24.98678,8.2477331
0.1061,24.975298,8.422574
0.1062,24.966005,8.5972548
0.1063,24.958675,8.7717905
0.1064,24.953089,8.9461946
0.1065,24.949034,9.1204805
0.1066,24.946304,9.2946558
0.1067,24.944714,9.4687309
0.1068,24.944088,9.6427135
0.1069,24.944263,9.8166094
0.107,24.945093,9.9904242
0.1071,24.946449,10.164163
0.1072,24.948212,10.337827
0.1073,24.950277,10.511419
0.1074,24.952555,10.684943
0.1075,24.954967,10.858399
0.1076,24.957451,11.031788
0.1077,24.959946,11.205111
0.1078,24.96241,11.378366
0.1079,24.964806,11.551554
0.108,24.967102,11.724673
0.1081,24.96928,11.897725
0.1082,24.971321,12.070707
0.1083,24.973219,12.243619
0.1084,24.974962,12.41646
0.1085,24.976553,12.589228
0.1086,24.977991,12.761922
0.1087,24.97928,12.934542
0.1088,24.980425,13.107086
0.1089,24.981434,13.279553
0.109,24.982315,13.451944
0.1091,24.983076,13.624256
0.1092,24.98373,13.796489
0.1093,24.984283,13.968641
0.1094,24.984749,14.140714
0.1095,24.985134,14.312705
0.1096,24.985447,14.484615
0.1097,24.985699,14.656444
0.1098,24.985897,14.82819
0.1099,24.98605,14.999852
0.11,24.986164,15.171432
0.1101,24.986248,15.34293
0.1102,24.986305,15.514344
0.1103,24.986343,15.685675
0.1104,24.986364,15.856922
0.1105,24.986376,16.028086
0.1106,24.98638,16.199165
0.1107,24.986378,16.370161
0.1108,24.986376,16.541075
0.1109,24.986372,16.711905
0.111,24.98637,16.88265
0.1111,24.986372,17.053312
0.1112,24.986378,17.223892
0.1113,24.986389,17.394388
0.1114,24.986404,17.5648
0.1115,24.986427,17.73513
0.1116,24.986456,17.905378
0.1117,24.98649,18.075542
0.1118,24.986532,18.245623
0.1119,24.986578,18.415621
0.112,24.986629,18.585537
0.1121,24.986687,18.755369
0.1122,24.986748,18.925119
0.1123,24.986814,19.094788
0.1124,24.986883,19.264374
0.1125,24.986958,19.433876
0.1126,24.987034,19.603298
0.1127,24.987112,19.772636
0.1128,24.987194,19.941895
0.1129,24.987278,20.111069
0.113,24.987362,20.280161
0.1131,24.987448,20.449171
0.1132,24.987535,20.618101
0.1133,24.987623,20.786947
0.1134,24.987711,20.955713
0.1135,24.987799,21.124395
0.1136,24.987886,21.292997
0.1137,24.987974,21.461517
0.1138,24.988062,21.629955
0.1139,24.98815,21.798311
0.114,24.988235,21.966587
0.1141,24.988321,22.134781
0.1142,24.988407,22.302893
0.1143,24.988493,22.470922
0.1144,24.988577,22.63887
0.1145,24.988659,22.806738
0.1146,24.988743,22.974524
0.1147,24.988825,23.142229
0.1148,24.988905,23.309853
0.1149,24.988985,23.477394
0.115,24.989065,23.644855
0.1151,24.989143,23.812235
0.1152,24.989222,23.979534
0.1153,24.9893,24.146751
0.1154,24.989376,24.313887
0.1155,24.989452,24.480942
0.1156,24.989529,24.647915
0.1157,24.989603,24.814808
0.1158,24.989677,24.981621
0.1159,24.989752,25.148352
0.116,24.989824,25.315002
0.1161,24.989897,25.481571
0.1162,24.989969,25.64806
0.1163,24.990042,25.814466
0.1164,24.990112,25.980795
0.1165,24.990183,26.147041
0.1166,24.990253,26.313206
0.1167,24.990324,26.47929
0.1168,24.990393,26.645294
0.1169,24.990461,26.811218
0.117,24.99053,26.977062
0.1171,24.990599,27.142824
0.1172,24.990665,27.308506
0.1173,24.990734,27.474108
0.1174,24.990801,27.639629
0.1175,24.990868,27.805071
0.1176,24.990932,27.97043
0.1177,24.990999,28.135712
0.1178,24.991064,28.300911
0.1179,24.991129,28.466032
0.118,24.991194,28.631071
0.1181,24.991257,28.79603
0.1182,24.991322,28.960911
0.1183,24.991385,29.12571
0.1184,24.991447,29.290428
0.1185,24.99151,29.455069
0.1186,24.991571,29.619627
0.1187,24.991634,29.784107
0.1188,24.991695,29.948505
0.1189,24.991756,30.112825
0.119,24.991817,30.277065
0.1191,24.991877,30.441225
0.1192,24.991938,30.605307
0.1193,24.991997,30.769306
0.1194,24.992056,30.933228
0.1195,24.992115,31.097069
0.1196,24.992174,31.26083
0.1197,24.992231,31.424513
0.1198,24.99229,31.588116
0.1199,24.992348,31.751638
0.12,24.992405,31.915083
0.1201,24.992462,32.078445
0.1202,24.992517,32.24173
0.1203,24.992575,32.404938
0.1204,24.99263,32.568062
0.1205,24.992685,32.73111
0.1206,24.992741,32.894077
0.1207,24.992796,33.056965
0.1208,24.992849,33.219776
0.1209,24.992905,33.382507
0.121,24.992958,33.545158
0.1211,24.993011,33.707729
0.1212,24.993065,33.870224
0.1213,24.993116,34.032639
0.1214,24.99317,34.194973
0.1215,24.993221,34.357227
0.1216,24.993273,34.519405
0.1217,24.993324,34.681503
0.1218,24.993376,34.843525
0.1219,24.993427,35.005466
0.122,24.993477,35.167328
0.1221,24.993528,35.329109
0.1222,24.993578,35.490814
0.1223,24.993628,35.652443
0.1224,24.993677,35.813992
0.1225,24.993727,35.97546
0.1226,24.993774,36.136848
0.1227,24.993824,36.298161
0.1228,24.993872,36.459396
0.1229,24.993919,36.620552
0.123,24.993967,36.781628
0.1231,24.994015,36.942627
0.1232,24.994062,37.103546
0.1233,24.994108,37.264389
0.1234,24.994154,37.425152
0.1235,24.994202,37.585838
0.1236,24.994247,37.746445
0.1237,24.994293,37.906975
0.1238,24.994337,38.067429
0.1239,24.994383,38.227798
0.124,24.994427,38.388096
0.1241,24.994473,38.548313
0.1242,24.994516,38.70845
0.1243,24.99456,38.868515
0.1244,24.994604,39.028496
0.1245,24.994648,39.188404
0.1246,24.99469,39.348232
0.1247,24.994734,39.50798
0.1248,24.994776,39.667656
0.1249,24.99482,39.827248
0.125,24.994862,39.986767
0.1251,24.994904,40.146206
0.1252,24.994944,40.305569
0.12530001,24.994986,40.464851
0.12540001,24.995028,40.624058
0.12549999,24.995068,40.783188
0.1256,24.995108,40.942242
0.1257,24.99515,41.101215
0.1258,24.99519,41.260113
0.1259,24.99523,41.418934
0.126,24.995268,41.577675
0.1261,24.995308,41.736343
0.12620001,24.995346,41.894932
0.12630001,24.995386,42.05344
0.12639999,24.995424,42.211876
0.1265,24.995462,42.370232
0.1266,24.995501,42.528511
0.1267,24.995539,42.686714
0.1268,24.995577,42.844841
0.1269,24.995615,43.002892
0.127,24.995651,43.160862
0.12710001,24.995689,43.318756
0.12720001,24.995726,43.476574
0.12729999,24.995762,43.634315
