"time","saturatingInductor.Psi","saturatingInductor.i"
0,-0.16741411340106319,-1.4142135623730951
0.00050000000000000001,-0.16738757413514113,-1.412799348810722
0.001,-0.16736102680499065,-1.4113851352483489
0.0015,-0.16733447138640503,-1.4099709216859759
0.002,-0.16730790785508054,-1.4085567081236028
0.0025000000000000001,-0.16728133618661617,-1.4071424945612296
0.0030000000000000001,-0.16725475635651293,-1.4057282809988565
0.0035000000000000001,-0.16722816834017346,-1.4043140674364836
0.0040000000000000001,-0.16720157211290157,-1.4028998538741104
0.0045000000000000005,-0.16717496764990161,-1.4014856403117373
0.0050000000000000001,-0.16714835492627814,-1.4000714267493641
0.0054999999999999997,-0.16712173391703525,-1.3986572131869912
0.0060000000000000001,-0.16709510459707622,-1.3972429996246181
0.0065000000000000006,-0.16706846694120284,-1.3958287860622449
0.0070000000000000001,-0.16704182092411515,-1.3944145724998718
0.0074999999999999997,-0.16701516652041065,-1.3930003589374986
0.0080000000000000002,-0.1669885037045839,-1.3915861453751257
0.0085000000000000006,-0.16696183245102603,-1.3901719318127526
0.0090000000000000011,-0.16693515273402418,-1.3887577182503794
0.0094999999999999998,-0.1669084645277609,-1.3873435046880063
0.01,-0.16688176780631386,-1.3859292911256333
0.010500000000000001,-0.16685506254365498,-1.3845150775632602
0.010999999999999999,-0.16682834871365018,-1.3831008640008871
0.0115,-0.1668016262900586,-1.3816866504385139
0.012,-0.1667748952465323,-1.3802724368761408
0.012500000000000001,-0.16674815555661551,-1.3788582233137678
0.013000000000000001,-0.16672140719374412,-1.3774440097513947
0.0135,-0.16669465013124535,-1.3760297961890215
0.014,-0.16666788434233676,-1.3746155826266484
0.014500000000000001,-0.16664110980012609,-1.3732013690642755
0.014999999999999999,-0.16661432647761046,-1.3717871555019023
0.0155,-0.16658753434767595,-1.3703729419395292
0.016,-0.1665607333830969,-1.368958728377156
0.016500000000000001,-0.16653392355653543,-1.3675445148147829
0.017000000000000001,-0.16650710484054082,-1.36613030125241
0.017500000000000002,-0.1664802772075489,-1.3647160876900368
0.018000000000000002,-0.16645344062988154,-1.3633018741276637
0.018499999999999999,-0.16642659507974597,-1.3618876605652905
0.019,-0.16639974052923426,-1.3604734470029176
0.0195,-0.16637287695032268,-1.3590592334405445
0.02,-0.16634600431487115,-1.3576450198781713
0.020500000000000001,-0.16631912259462261,-1.3562308063157982
0.021000000000000001,-0.16629223176120231,-1.3548165927534253
0.021500000000000002,-0.16626533178611741,-1.3534023791910521
0.021999999999999999,-0.16623842264075614,-1.351988165628679
0.022499999999999999,-0.16621150429638734,-1.3505739520663058
0.023,-0.16618457672415982,-1.3491597385039327
0.0235,-0.16615763989510157,-1.3477455249415597
0.024,-0.16613069378011941,-1.3463313113791866
0.024500000000000001,-0.16610373834999809,-1.3449170978168135
0.025000000000000001,-0.16607677357539979,-1.3435028842544403
0.025500000000000002,-0.16604979942686346,-1.3420886706920674
0.026000000000000002,-0.16602281587480411,-1.3406744571296942
0.026499999999999999,-0.16599582288951226,-1.3392602435673211
0.027,-0.16596882044115316,-1.337846030004948
0.0275,-0.16594180849976631,-1.336431816442575
0.028000000000000001,-0.1659147870352646,-1.3350176028802019
0.028500000000000001,-0.16588775601743375,-1.3336033893178287
0.029000000000000001,-0.16586071541593164,-1.3321891757554556
0.029500000000000002,-0.16583366520028756,-1.3307749621930824
0.029999999999999999,-0.16580660533990163,-1.3293607486307095
0.030499999999999999,-0.165779535804044,-1.3279465350683364
0.031,-0.16575245656185433,-1.3265323215059632
0.0315,-0.16572536758234088,-1.3251181079435901
0.032000000000000001,-0.16569826883437999,-1.3237038943812172
0.032500000000000001,-0.16567116028671527,-1.322289680818844
0.033000000000000002,-0.16564404190795692,-1.3208754672564709
0.033500000000000002,-0.1656169136665811,-1.3194612536940977
0.034000000000000002,-0.1655897755309291,-1.3180470401317246
0.034500000000000003,-0.16556262746920661,-1.3166328265693517
0.035000000000000003,-0.16553546944948314,-1.3152186130069785
0.035500000000000004,-0.16550830143969109,-1.3138043994446054
0.036000000000000004,-0.16548112340762525,-1.3123901858822322
0.036499999999999998,-0.1654539353209418,-1.3109759723198593
0.036999999999999998,-0.16542673714715783,-1.3095617587574861
0.037499999999999999,-0.16539952885365028,-1.308147545195113
0.037999999999999999,-0.16537231040765554,-1.3067333316327399
0.0385,-0.16534508177626847,-1.3053191180703667
0.039,-0.16531784292644155,-1.3039049045079938
0.0395,-0.1652905938249844,-1.3024906909456206
0.040000000000000001,-0.16526333443856275,-1.3010764773832475
0.040500000000000001,-0.16523606473369779,-1.2996622638208744
0.041000000000000002,-0.16520878467676542,-1.2982480502585014
0.041500000000000002,-0.16518149423399525,-1.2968338366961283
0.042000000000000003,-0.16515419337147005,-1.2954196231337551
0.042500000000000003,-0.16512688205512485,-1.294005409571382
0.043000000000000003,-0.1650995602507461,-1.2925911960090088
0.043500000000000004,-0.16507222792397089,-1.2911769824466359
0.043999999999999997,-0.16504488504028614,-1.2897627688842628
0.044499999999999998,-0.16501753156502788,-1.2883485553218896
0.044999999999999998,-0.16499016746338019,-1.2869343417595167
0.045499999999999999,-0.16496279270037453,-1.2855201281971436
0.045999999999999999,-0.16493540724088893,-1.2841059146347704
0.0465,-0.16490801104964706,-1.2826917010723973
0.047,-0.16488060409121738,-1.2812774875100241
0.047500000000000001,-0.16485318633001242,-1.279863273947651
0.048000000000000001,-0.16482575773028771,-1.2784490603852781
0.048500000000000001,-0.16479831825614111,-1.2770348468229049
0.049000000000000002,-0.16477086787151179,-1.2756206332605318
0.049500000000000002,-0.16474340654017949,-1.2742064196981588
0.050000000000000003,-0.16471593422576353,-1.2727922061357857
0.050500000000000003,-0.16468845089172193,-1.2713779925734126
0.051000000000000004,-0.1646609565013506,-1.2699637790110394
0.051500000000000004,-0.16463345101778232,-1.2685495654486663
0.052000000000000005,-0.16460593440398602,-1.2671353518862931
0.052499999999999998,-0.16457840662276566,-1.2657211383239202
0.052999999999999999,-0.16455086763675938,-1.264306924761547
0.053499999999999999,-0.16452331740843865,-1.2628927111991739
0.053999999999999999,-0.16449575590010726,-1.261478497636801
0.0545,-0.16446818307390038,-1.2600642840744278
0.055,-0.16444059889178378,-1.2586500705120547
0.055500000000000001,-0.16441300331555259,-1.2572358569496815
0.056000000000000001,-0.16438539630683052,-1.2558216433873084
0.056500000000000002,-0.16435777782706903,-1.2544074298249355
0.057000000000000002,-0.16433014783754601,-1.2529932162625623
0.057500000000000002,-0.16430250629936516,-1.2515790027001892
0.058000000000000003,-0.16427485317345475,-1.250164789137816
0.058500000000000003,-0.16424718842056679,-1.2487505755754431
0.059000000000000004,-0.16421951200127602,-1.24733636201307
0.059500000000000004,-0.16419182387597883,-1.2459221484506968
0.059999999999999998,-0.16416412400489225,-1.2445079348883237
0.060499999999999998,-0.16413641234805298,-1.2430937213259505
0.060999999999999999,-0.16410868886531652,-1.2416795077635776
0.061499999999999999,-0.16408095351635571,-1.2402652942012045
0.062,-0.16405320626066022,-1.2388510806388313
0.0625,-0.16402544705753519,-1.2374368670764582
0.063,-0.16399767586610015,-1.2360226535140852
0.063500000000000001,-0.16396989264528813,-1.2346084399517121
0.064000000000000001,-0.16394209735384457,-1.233194226389339
0.064500000000000002,-0.16391428995032609,-1.2317800128269658
0.065000000000000002,-0.16388647039309964,-1.2303657992645927
0.065500000000000003,-0.1638586386403412,-1.2289515857022197
0.066000000000000003,-0.16383079465003483,-1.2275373721398466
0.066500000000000004,-0.16380293837997154,-1.2261231585774734
0.067000000000000004,-0.16377506978774806,-1.2247089450151003
0.067500000000000004,-0.16374718883076597,-1.2232947314527274
0.068000000000000005,-0.16371929546623032,-1.2218805178903542
0.068500000000000005,-0.16369138965114863,-1.2204663043279811
0.069000000000000006,-0.16366347134232975,-1.2190520907656079
0.069500000000000006,-0.16363554049638265,-1.2176378772032348
0.070000000000000007,-0.16360759706971534,-1.2162236636408619
0.070500000000000007,-0.16357964101853364,-1.2148094500784887
0.071000000000000008,-0.16355167229884007,-1.2133952365161156
0.071500000000000008,-0.16352369086643259,-1.2119810229537424
0.072000000000000008,-0.16349569667690345,-1.2105668093913695
0.072499999999999995,-0.16346768968563802,-1.2091525958289964
0.072999999999999995,-0.16343966984781358,-1.2077383822666232
0.073499999999999996,-0.16341163711839815,-1.2063241687042501
0.073999999999999996,-0.16338359145214901,-1.2049099551418772
0.074499999999999997,-0.16335553280361184,-1.203495741579504
0.074999999999999997,-0.16332746112711927,-1.2020815280171309
0.075499999999999998,-0.1632993763767896,-1.2006673144547577
0.075999999999999998,-0.1632712785065257,-1.1992531008923848
0.076499999999999999,-0.16324316747001366,-1.1978388873300116
0.076999999999999999,-0.16321504322072139,-1.1964246737676385
0.077499999999999999,-0.16318690571189756,-1.1950104602052654
0.078,-0.1631587548965702,-1.1935962466428922
0.0785,-0.16313059072754535,-1.1921820330805193
0.079000000000000001,-0.16310241315740584,-1.1907678195181461
0.079500000000000001,-0.16307422213850994,-1.189353605955773
0.080000000000000002,-0.16304601762299001,-1.1879393923933999
0.080500000000000002,-0.16301779956275114,-1.1865251788310269
0.081000000000000003,-0.16298956790946989,-1.1851109652686538
0.081500000000000003,-0.16296132261459279,-1.1836967517062806
0.082000000000000003,-0.16293306362933513,-1.1822825381439075
0.082500000000000004,-0.16290479090467946,-1.1808683245815343
0.083000000000000004,-0.16287650439137433,-1.1794541110191614
0.083500000000000005,-0.16284820403993272,-1.1780398974567883
0.084000000000000005,-0.16281988980063075,-1.1766256838944151
0.084500000000000006,-0.16279156162350622,-1.175211470332042
0.085000000000000006,-0.16276321945835731,-1.1737972567696691
0.085500000000000007,-0.16273486325474085,-1.1723830432072959
0.086000000000000007,-0.16270649296197115,-1.1709688296449228
0.086500000000000007,-0.16267810852911851,-1.1695546160825496
0.087000000000000008,-0.16264970990500757,-1.1681404025201765
0.087500000000000008,-0.16262129703821596,-1.1667261889578036
0.087999999999999995,-0.16259286987707286,-1.1653119753954304
0.088499999999999995,-0.16256442836965734,-1.1638977618330573
0.088999999999999996,-0.16253597246379695,-1.1624835482706843
