"Time","loadInertia.phi","loadInertia.w","dcpm.la.i","armatureInverter.vDCFilter.y","armatureInverter.iMotFilter.y","armatureInverter.idealDcDc.deadTime.y","armatureInverter.idealDcDc.powerController.y","armatureInverter.vMotFilter.y","armatureInverter.iDCFilter.y","currentController.integrator.y","speedController.integrator.y"
0.11665,0,0,0,120,0,0,0,0,0,0,0
0.1167,0,0,0,120,0,0,0,0,0,0,0
0.11675,0,0,0,120,0,0,0,0,0,0,0
0.1168,0,0,0,120,0,0,0,0,0,0,0
0.11685,0,0,0,120,0,0,0,0,0,0,0
0.1169,0,0,0,120,0,0,0,0,0,0,0
0.11695,0,0,0,120,0,0,0,0,0,0,0
0.117,0,0,0,120,0,0,0,0,0,0,0
0.11705,0,0,0,120,0,0,0,0,0,0,0
0.1171,0,0,0,120,0,0,0,0,0,0,0
0.11715,0,0,0,120,0,0,0,0,0,0,0
0.1172,0,0,0,120,0,0,0,0,0,0,0
0.11725,0,0,0,120,0,0,0,0,0,0,0
0.1173,0,0,0,120,0,0,0,0,0,0,0
0.11735,0,0,0,120,0,0,0,0,0,0,0
0.1174,0,0,0,120,0,0,0,0,0,0,0
0.11745,0,0,0,120,0,0,0,0,0,0,0
0.1175,0,0,0,120,0,0,0,0,0,0,0
0.11755,0,0,0,120,0,0,0,0,0,0,0
0.1176,0,0,0,120,0,0,0,0,0,0,0
0.11765,0,0,0,120,0,0,0,0,0,0,0
0.1177,0,0,0,120,0,0,0,0,0,0,0
0.11775,0,0,0,120,0,0,0,0,0,0,0
0.1178,0,0,0,120,0,0,0,0,0,0,0
0.11785,0,0,0,120,0,0,0,0,0,0,0
0.1179,0,0,0,120,0,0,0,0,0,0,0
0.11795,0,0,0,120,0,0,0,0,0,0,0
0.118,0,0,0,120,0,0,0,0,0,0,0
0.11805,0,0,0,120,0,0,0,0,0,0,0
0.1181,0,0,0,120,0,0,0,0,0,0,0
0.11815,0,0,0,120,0,0,0,0,0,0,0
0.1182,0,0,0,120,0,0,0,0,0,0,0
0.11825,0,0,0,120,0,0,0,0,0,0,0
0.1183,0,0,0,120,0,0,0,0,0,0,0
0.11835,0,0,0,120,0,0,0,0,0,0,0
0.1184,0,0,0,120,0,0,0,0,0,0,0
0.11845,0,0,0,120,0,0,0,0,0,0,0
0.1185,0,0,0,120,0,0,0,0,0,0,0
0.11855,0,0,0,120,0,0,0,0,0,0,0
0.1186,0,0,0,120,0,0,0,0,0,0,0
0.11865,0,0,0,120,0,0,0,0,0,0,0
0.1187,0,0,0,120,0,0,0,0,0,0,0
0.11875,0,0,0,120,0,0,0,0,0,0,0
0.1188,0,0,0,120,0,0,0,0,0,0,0
0.11885,0,0,0,120,0,0,0,0,0,0,0
0.1189,0,0,0,120,0,0,0,0,0,0,0
0.11895,0,0,0,120,0,0,0,0,0,0,0
0.119,0,0,0,120,0,0,0,0,0,0,0
0.11905,0,0,0,120,0,0,0,0,0,0,0
0.1191,0,0,0,120,0,0,0,0,0,0,0
0.11915,0,0,0,120,0,0,0,0,0,0,0
0.1192,0,0,0,120,0,0,0,0,0,0,0
0.11925,0,0,0,120,0,0,0,0,0,0,0
0.1193,0,0,0,120,0,0,0,0,0,0,0
0.11935,0,0,0,120,0,0,0,0,0,0,0
0.1194,0,0,0,120,0,0,0,0,0,0,0
0.11945,0,0,0,120,0,0,0,0,0,0,0
0.1195,0,0,0,120,0,0,0,0,0,0,0
0.11955,0,0,0,120,0,0,0,0,0,0,0
0.1196,0,0,0,120,0,0,0,0,0,0,0
0.11965,0,0,0,120,0,0,0,0,0,0,0
0.1197,0,0,0,120,0,0,0,0,0,0,0
0.11975,0,0,0,120,0,0,0,0,0,0,0
0.1198,0,0,0,120,0,0,0,0,0,0,0
0.11985,0,0,0,120,0,0,0,0,0,0,0
0.1199,0,0,0,120,0,0,0,0,0,0,0
0.11995,0,0,0,120,0,0,0,0,0,0,0
0.12,0,0,0,120,0,0,0,0,0,0,0
0.12005,0,0,0,120,0,0,0,0,0,0,0
0.1201,0,0,0,120,0,0,0,0,0,0,0
0.12015,0,0,0,120,0,0,0,0,0,0,0
0.1202,0,0,0,120,0,0,0,0,0,0,0
0.12025,0,0,0,120,0,0,0,0,0,0,0
0.1203,0,0,0,120,0,0,0,0,0,0,0
0.12035,0,0,0,120,0,0,0,0,0,0,0
0.1204,0,0,0,120,0,0,0,0,0,0,0
0.12045,0,0,0,120,0,0,0,0,0,0,0
0.1205,0,0,0,120,0,0,0,0,0,0,0
0.12055,0,0,0,120,0,0,0,0,0,0,0
0.1206,0,0,0,120,0,0,0,0,0,0,0
0.12065,0,0,0,120,0,0,0,0,0,0,0
0.1207,0,0,0,120,0,0,0,0,0,0,0
0.12075,0,0,0,120,0,0,0,0,0,0,0
0.1208,0,0,0,120,0,0,0,0,0,0,0
0.12085,0,0,0,120,0,0,0,0,0,0,0
0.1209,0,0,0,120,0,0,0,0,0,0,0
0.12095,0,0,0,120,0,0,0,0,0,0,0
0.121,0,0,0,120,0,0,0,0,0,0,0
0.12105,0,0,0,120,0,0,0,0,0,0,0
0.1211,0,0,0,120,0,0,0,0,0,0,0
0.12115,0,0,0,120,0,0,0,0,0,0,0
0.1212,0,0,0,120,0,0,0,0,0,0,0
0.12125,0,0,0,120,0,0,0,0,0,0,0
0.1213,0,0,0,120,0,0,0,0,0,0,0
0.12135,0,0,0,120,0,0,0,0,0,0,0
0.1214,0,0,0,120,0,0,0,0,0,0,0
0.12145,0,0,0,120,0,0,0,0,0,0,0
0.1215,0,0,0,120,0,0,0,0,0,0,0
0.12155,0,0,0,120,0,0,0,0,0,0,0
0.1216,0,0,0,120,0,0,0,0,0,0,0
0.12165,0,0,0,120,0,0,0,0,0,0,0
0.1217,0,0,0,120,0,0,0,0,0,0,0
0.12175,0,0,0,120,0,0,0,0,0,0,0
0.1218,0,0,0,120,0,0,0,0,0,0,0
0.12185,0,0,0,120,0,0,0,0,0,0,0
0.1219,0,0,0,120,0,0,0,0,0,0,0
0.12195,0,0,0,120,0,0,0,0,0,0,0
0.122,0,0,0,120,0,0,0,0,0,0,0
0.12205,0,0,0,120,0,0,0,0,0,0,0
0.1221,0,0,0,120,0,0,0,0,0,0,0
0.12215,0,0,0,120,0,0,0,0,0,0,0
0.1222,0,0,0,120,0,0,0,0,0,0,0
0.12225,0,0,0,120,0,0,0,0,0,0,0
0.1223,0,0,0,120,0,0,0,0,0,0,0
0.12235,0,0,0,120,0,0,0,0,0,0,0
0.1224,0,0,0,120,0,0,0,0,0,0,0
0.12245,0,0,0,120,0,0,0,0,0,0,0
0.1225,0,0,0,120,0,0,0,0,0,0,0
0.12255,0,0,0,120,0,0,0,0,0,0,0
0.1226,0,0,0,120,0,0,0,0,0,0,0
0.12265,0,0,0,120,0,0,0,0,0,0,0
0.1227,0,0,0,120,0,0,0,0,0,0,0
0.12275,0,0,0,120,0,0,0,0,0,0,0
0.1228,0,0,0,120,0,0,0,0,0,0,0
0.12285,0,0,0,120,0,0,0,0,0,0,0
0.1229,0,0,0,120,0,0,0,0,0,0,0
0.12295,0,0,0,120,0,0,0,0,0,0,0
0.123,0,0,0,120,0,0,0,0,0,0,0
0.12305,0,0,0,120,0,0,0,0,0,0,0
0.1231,0,0,0,120,0,0,0,0,0,0,0
0.12315,0,0,0,120,0,0,0,0,0,0,0
0.1232,0,0,0,120,0,0,0,0,0,0,0
0.12325,0,0,0,120,0,0,0,0,0,0,0
0.1233,0,0,0,120,0,0,0,0,0,0,0
0.12335,0,0,0,120,0,0,0,0,0,0,0
0.1234,0,0,0,120,0,0,0,0,0,0,0
0.12345,0,0,0,120,0,0,0,0,0,0,0
0.1235,0,0,0,120,0,0,0,0,0,0,0
0.12355,0,0,0,120,0,0,0,0,0,0,0
0.1236,0,0,0,120,0,0,0,0,0,0,0
0.12365,0,0,0,120,0,0,0,0,0,0,0
0.1237,0,0,0,120,0,0,0,0,0,0,0
0.12375,0,0,0,120,0,0,0,0,0,0,0
0.1238,0,0,0,120,0,0,0,0,0,0,0
0.12385,0,0,0,120,0,0,0,0,0,0,0
0.1239,0,0,0,120,0,0,0,0,0,0,0
0.12395,0,0,0,120,0,0,0,0,0,0,0
0.124,0,0,0,120,0,0,0,0,0,0,0
0.12405,0,0,0,120,0,0,0,0,0,0,0
0.1241,0,0,0,120,0,0,0,0,0,0,0
0.12415,0,0,0,120,0,0,0,0,0,0,0
0.1242,0,0,0,120,0,0,0,0,0,0,0
0.12425,0,0,0,120,0,0,0,0,0,0,0
0.1243,0,0,0,120,0,0,0,0,0,0,0
0.12435,0,0,0,120,0,0,0,0,0,0,0
0.1244,0,0,0,120,0,0,0,0,0,0,0
0.12445,0,0,0,120,0,0,0,0,0,0,0
0.1245,0,0,0,120,0,0,0,0,0,0,0
0.12455,0,0,0,120,0,0,0,0,0,0,0
0.1246,0,0,0,120,0,0,0,0,0,0,0
0.12465,0,0,0,120,0,0,0,0,0,0,0
0.1247,0,0,0,120,0,0,0,0,0,0,0
0.12475,0,0,0,120,0,0,0,0,0,0,0
0.1248,0,0,0,120,0,0,0,0,0,0,0
0.12485,0,0,0,120,0,0,0,0,0,0,0
0.1249,0,0,0,120,0,0,0,0,0,0,0
0.12495,0,0,0,120,0,0,0,0,0,0,0
0.125,0,0,0,120,0,0,0,0,0,0,0
0.12504999,0,0,0,120,0,0,0,0,0,0,0
0.1251,0,0,0,120,0,0,0,0,0,0,0
0.12515,0,0,0,120,0,0,0,0,0,0,0
0.1252,0,0,0,120,0,0,0,0,0,0,0
0.12525,0,0,0,120,0,0,0,0,0,0,0
0.12530001,0,0,0,120,0,0,0,0,0,0,0
0.12535,0,0,0,120,0,0,0,0,0,0,0
0.12540001,0,0,0,120,0,0,0,0,0,0,0
0.12545,0,0,0,120,0,0,0,0,0,0,0
0.12549999,0,0,0,120,0,0,0,0,0,0,0
0.12555,0,0,0,120,0,0,0,0,0,0,0
0.1256,0,0,0,120,0,0,0,0,0,0,0
0.12565,0,0,0,120,0,0,0,0,0,0,0
0.1257,0,0,0,120,0,0,0,0,0,0,0
0.12575001,0,0,0,120,0,0,0,0,0,0,0
0.1258,0,0,0,120,0,0,0,0,0,0,0
0.12585001,0,0,0,120,0,0,0,0,0,0,0
0.1259,0,0,0,120,0,0,0,0,0,0,0
0.12594999,0,0,0,120,0,0,0,0,0,0,0
0.126,0,0,0,120,0,0,0,0,0,0,0
0.12605,0,0,0,120,0,0,0,0,0,0,0
0.1261,0,0,0,120,0,0,0,0,0,0,0
0.12615,0,0,0,120,0,0,0,0,0,0,0
0.12620001,0,0,0,120,0,0,0,0,0,0,0
0.12625,0,0,0,120,0,0,0,0,0,0,0
0.12630001,0,0,0,120,0,0,0,0,0,0,0
0.12635,0,0,0,120,0,0,0,0,0,0,0
0.12639999,0,0,0,120,0,0,0,0,0,0,0
0.12645,0,0,0,120,0,0,0,0,0,0,0
0.1265,0,0,0,120,0,0,0,0,0,0,0
0.12655,0,0,0,120,0,0,0,0,0,0,0
0.1266,0,0,0,120,0,0,0,0,0,0,0
0.12665001,0,0,0,120,0,0,0,0,0,0,0
0.1267,0,0,0,120,0,0,0,0,0,0,0
0.12675001,0,0,0,120,0,0,0,0,0,0,0
0.1268,0,0,0,120,0,0,0,0,0,0,0
0.12684999,0,0,0,120,0,0,0,0,0,0,0
0.1269,0,0,0,120,0,0,0,0,0,0,0
0.12695,0,0,0,120,0,0,0,0,0,0,0
0.127,0,0,0,120,0,0,0,0,0,0,0
0.12705,0,0,0,120,0,0,0,0,0,0,0
0.12710001,0,0,0,120,0,0,0,0,0,0,0
0.12715,0,0,0,120,0,0,0,0,0,0,0
0.12720001,0,0,0,120,0,0,0,0,0,0,0
0.12725,0,0,0,120,0,0,0,0,0,0,0
0.12729999,0,0,0,120,0,0,0,0,0,0,0
0.12735,0,0,0,120,0,0,0,0,0,0,0
0.1274,0,0,0,120,0,0,0,0,0,0,0
0.12745,0,0,0,120,0,0,0,0,0,0,0
0.1275,0,0,0,120,0,0,0,0,0,0,0
0.12755001,0,0,0,120,0,0,0,0,0,0,0
0.1276,0,0,0,120,0,0,0,0,0,0,0
0.12764999,0,0,0,120,0,0,0,0,0,0,0
0.1277,0,0,0,120,0,0,0,0,0,0,0
0.12774999,0,0,0,120,0,0,0,0,0,0,0
0.1278,0,0,0,120,0,0,0,0,0,0,0
0.12785,0,0,0,120,0,0,0,0,0,0,0
0.1279,0,0,0,120,0,0,0,0,0,0,0
0.12795,0,0,0,120,0,0,0,0,0,0,0
0.12800001,0,0,0,120,0,0,0,0,0,0,0
0.12805,0,0,0,120,0,0,0,0,0,0,0
0.12809999,0,0,0,120,0,0,0,0,0,0,0
0.12815,0,0,0,120,0,0,0,0,0,0,0
0.12819999,0,0,0,120,0,0,0,0,0,0,0
0.12825,0,0,0,120,0,0,0,0,0,0,0
0.1283,0,0,0,120,0,0,0,0,0,0,0
0.12835,0,0,0,120,0,0,0,0,0,0,0
0.1284,0,0,0,120,0,0,0,0,0,0,0
0.12845001,0,0,0,120,0,0,0,0,0,0,0
0.1285,0,0,0,120,0,0,0,0,0,0,0
0.12854999,0,0,0,120,0,0,0,0,0,0,0
0.1286,0,0,0,120,0,0,0,0,0,0,0
0.12864999,0,0,0,120,0,0,0,0,0,0,0
0.1287,0,0,0,120,0,0,0,0,0,0,0
0.12875,0,0,0,120,0,0,0,0,0,0,0
0.1288,0,0,0,120,0,0,0,0,0,0,0
0.12885,0,0,0,120,0,0,0,0,0,0,0
0.12890001,0,0,0,120,0,0,0,0,0,0,0
0.12895,0,0,0,120,0,0,0,0,0,0,0
0.12899999,0,0,0,120,0,0,0,0,0,0,0
0.12905,0,0,0,120,0,0,0,0,0,0,0
0.12909999,0,0,0,120,0,0,0,0,0,0,0
0.12915,0,0,0,120,0,0,0,0,0,0,0
0.1292,0,0,0,120,0,0,0,0,0,0,0
0.12925,0,0,0,120,0,0,0,0,0,0,0
0.1293,0,0,0,120,0,0,0,0,0,0,0
0.12935001,0,0,0,120,0,0,0,0,0,0,0
0.1294,0,0,0,120,0,0,0,0,0,0,0
0.12944999,0,0,0,120,0,0,0,0,0,0,0
0.1295,0,0,0,120,0,0,0,0,0,0,0
0.12955,0,0,0,120,0,0,0,0,0,0,0
0.1296,0,0,0,120,0,0,0,0,0,0,0
0.12965,0,0,0,120,0,0,0,0,0,0,0
0.12970001,0,0,0,120,0,0,0,0,0,0,0
0.12975,0,0,0,120,0,0,0,0,0,0,0
0.12980001,0,0,0,120,0,0,0,0,0,0,0
0.12985,0,0,0,120,0,0,0,0,0,0,0
0.12989999,0,0,0,120,0,0,0,0,0,0,0
0.12995,0,0,0,120,0,0,0,0,0,0,0
0.13,0,0,0,120,0,0,0,0,0,0,0
0.13005,0,0,0,120,0,0,0,0,0,0,0
0.1301,0,0,0,120,0,0,0,0,0,0,0
0.13015001,0,0,0,120,0,0,0,0,0,0,0
0.1302,0,0,0,120,0,0,0,0,0,0,0
0.13025001,0,0,0,120,0,0,0,0,0,0,0
0.1303,0,0,0,120,0,0,0,0,0,0,0
0.13034999,0,0,0,120,0,0,0,0,0,0,0
0.1304,0,0,0,120,0,0,0,0,0,0,0
0.13045,0,0,0,120,0,0,0,0,0,0,0
0.1305,0,0,0,120,0,0,0,0,0,0,0
0.13055,0,0,0,120,0,0,0,0,0,0,0
0.13060001,0,0,0,120,0,0,0,0,0,0,0
0.13065,0,0,0,120,0,0,0,0,0,0,0
0.13070001,0,0,0,120,0,0,0,0,0,0,0
0.13075,0,0,0,120,0,0,0,0,0,0,0
0.13079999,0,0,0,120,0,0,0,0,0,0,0
0.13085,0,0,0,120,0,0,0,0,0,0,0
0.1309,0,0,0,120,0,0,0,0,0,0,0
0.13095,0,0,0,120,0,0,0,0,0,0,0
0.131,0,0,0,120,0,0,0,0,0,0,0
0.13105001,0,0,0,120,0,0,0,0,0,0,0
0.1311,0,0,0,120,0,0,0,0,0,0,0
0.13115001,0,0,0,120,0,0,0,0,0,0,0
0.1312,0,0,0,120,0,0,0,0,0,0,0
0.13124999,0,0,0,120,0,0,0,0,0,0,0
0.1313,0,0,0,120,0,0,0,0,0,0,0
0.13135,0,0,0,120,0,0,0,0,0,0,0
0.1314,0,0,0,120,0,0,0,0,0,0,0
0.13145,0,0,0,120,0,0,0,0,0,0,0
0.13150001,0,0,0,120,0,0,0,0,0,0,0
0.13155,0,0,0,120,0,0,0,0,0,0,0
0.13160001,0,0,0,120,0,0,0,0,0,0,0
0.13165,0,0,0,120,0,0,0,0,0,0,0
0.13169999,0,0,0,120,0,0,0,0,0,0,0
0.13175,0,0,0,120,0,0,0,0,0,0,0
0.1318,0,0,0,120,0,0,0,0,0,0,0
0.13185,0,0,0,120,0,0,0,0,0,0,0
0.1319,0,0,0,120,0,0,0,0,0,0,0
0.13195001,0,0,0,120,0,0,0,0,0,0,0
0.132,0,0,0,120,0,0,0,0,0,0,0
0.13204999,0,0,0,120,0,0,0,0,0,0,0
0.1321,0,0,0,120,0,0,0,0,0,0,0
0.13214999,0,0,0,120,0,0,0,0,0,0,0
0.1322,0,0,0,120,0,0,0,0,0,0,0
0.13225,0,0,0,120,0,0,0,0,0,0,0
0.1323,0,0,0,120,0,0,0,0,0,0,0
0.13235,0,0,0,120,0,0,0,0,0,0,0
0.13240001,0,0,0,120,0,0,0,0,0,0,0
0.13245,0,0,0,120,0,0,0,0,0,0,0
0.13249999,0,0,0,120,0,0,0,0,0,0,0
0.13255,0,0,0,120,0,0,0,0,0,0,0
0.13259999,0,0,0,120,0,0,0,0,0,0,0
0.13265,0,0,0,120,0,0,0,0,0,0,0
0.1327,0,0,0,120,0,0,0,0,0,0,0
0.13275,0,0,0,120,0,0,0,0,0,0,0
0.1328,0,0,0,120,0,0,0,0,0,0,0
0.13285001,0,0,0,120,0,0,0,0,0,0,0
0.1329,0,0,0,120,0,0,0,0,0,0,0
0.13294999,0,0,0,120,0,0,0,0,0,0,0
0.133,0,0,0,120,0,0,0,0,0,0,0
0.13304999,0,0,0,120,0,0,0,0,0,0,0
0.1331,0,0,0,120,0,0,0,0,0,0,0
0.13315,0,0,0,120,0,0,0,0,0,0,0
0.1332,0,0,0,120,0,0,0,0,0,0,0
0.13325,0,0,0,120,0,0,0,0,0,0,0
0.13330001,0,0,0,120,0,0,0,0,0,0,0
0.13335,0,0,0,120,0,0,0,0,0,0,0
0.13339999,0,0,0,120,0,0,0,0,0,0,0
0.13345,0,0,0,120,0,0,0,0,0,0,0
0.13349999,0,0,0,120,0,0,0,0,0,0,0
0.13355,0,0,0,120,0,0,0,0,0,0,0
0.1336,0,0,0,120,0,0,0,0,0,0,0
0.13365,0,0,0,120,0,0,0,0,0,0,0
0.1337,0,0,0,120,0,0,0,0,0,0,0
0.13375001,0,0,0,120,0,0,0,0,0,0,0
0.1338,0,0,0,120,0,0,0,0,0,0,0
0.13384999,0,0,0,120,0,0,0,0,0,0,0
0.1339,0,0,0,120,0,0,0,0,0,0,0
0.13395,0,0,0,120,0,0,0,0,0,0,0
0.134,0,0,0,120,0,0,0,0,0,0,0
0.13405,0,0,0,120,0,0,0,0,0,0,0
0.13410001,0,0,0,120,0,0,0,0,0,0,0
0.13415,0,0,0,120,0,0,0,0,0,0,0
0.13420001,0,0,0,120,0,0,0,0,0,0,0
0.13425,0,0,0,120,0,0,0,0,0,0,0
0.13429999,0,0,0,120,0,0,0,0,0,0,0
0.13435,0,0,0,120,0,0,0,0,0,0,0
0.1344,0,0,0,120,0,0,0,0,0,0,0
0.13445,0,0,0,120,0,0,0,0,0,0,0
0.1345,0,0,0,120,0,0,0,0,0,0,0
0.13455001,0,0,0,120,0,0,0,0,0,0,0
0.1346,0,0,0,120,0,0,0,0,0,0,0
0.13465001,0,0,0,120,0,0,0,0,0,0,0
0.1347,0,0,0,120,0,0,0,0,0,0,0
0.13474999,0,0,0,120,0,0,0,0,0,0,0
0.1348,0,0,0,120,0,0,0,0,0,0,0
0.13485,0,0,0,120,0,0,0,0,0,0,0
0.1349,0,0,0,120,0,0,0,0,0,0,0
0.13495,0,0,0,120,0,0,0,0,0,0,0
0.13500001,0,0,0,120,0,0,0,0,0,0,0
0.13505,0,0,0,120,0,0,0,0,0,0,0
0.13510001,0,0,0,120,0,0,0,0,0,0,0
0.13515,0,0,0,120,0,0,0,0,0,0,0
0.13519999,0,0,0,120,0,0,0,0,0,0,0
0.13525,0,0,0,120,0,0,0,0,0,0,0
0.1353,0,0,0,120,0,0,0,0,0,0,0
0.13535,0,0,0,120,0,0,0,0,0,0,0
0.1354,0,0,0,120,0,0,0,0,0,0,0
0.13545001,0,0,0,120,0,0,0,0,0,0,0
0.1355,0,0,0,120,0,0,0,0,0,0,0
0.13555001,0,0,0,120,0,0,0,0,0,0,0
0.1356,0,0,0,120,0,0,0,0,0,0,0
0.13564999,0,0,0,120,0,0,0,0,0,0,0
0.1357,0,0,0,120,0,0,0,0,0,0,0
0.13575,0,0,0,120,0,0,0,0,0,0,0
0.1358,0,0,0,120,0,0,0,0,0,0,0
0.13585,0,0,0,120,0,0,0,0,0,0,0
0.13590001,0,0,0,120,0,0,0,0,0,0,0
0.13595,0,0,0,120,0,0,0,0,0,0,0
0.13600001,0,0,0,120,0,0,0,0,0,0,0
0.13605,0,0,0,120,0,0,0,0,0,0,0
0.13609999,0,0,0,120,0,0,0,0,0,0,0
0.13615,0,0,0,120,0,0,0,0,0,0,0
0.1362,0,0,0,120,0,0,0,0,0,0,0
0.13625,0,0,0,120,0,0,0,0,0,0,0
0.1363,0,0,0,120,0,0,0,0,0,0,0
0.13635001,0,0,0,120,0,0,0,0,0,0,0
0.1364,0,0,0,120,0,0,0,0,0,0,0
0.13644999,0,0,0,120,0,0,0,0,0,0,0
0.1365,0,0,0,120,0,0,0,0,0,0,0
0.13654999,0,0,0,120,0,0,0,0,0,0,0
0.1366,0,0,0,120,0,0,0,0,0,0,0
0.13665,0,0,0,120,0,0,0,0,0,0,0
0.1367,0,0,0,120,0,0,0,0,0,0,0
0.13675,0,0,0,120,0,0,0,0,0,0,0
0.13680001,0,0,0,120,0,0,0,0,0,0,0
0.13685,0,0,0,120,0,0,0,0,0,0,0
0.13689999,0,0,0,120,0,0,0,0,0,0,0
0.13695,0,0,0,120,0,0,0,0,0,0,0
0.13699999,0,0,0,120,0,0,0,0,0,0,0
0.13705,0,0,0,120,0,0,0,0,0,0,0
0.1371,0,0,0,120,0,0,0,0,0,0,0
0.13715,0,0,0,120,0,0,0,0,0,0,0
0.1372,0,0,0,120,0,0,0,0,0,0,0
0.13725001,0,0,0,120,0,0,0,0,0,0,0
0.1373,0,0,0,120,0,0,0,0,0,0,0
0.13734999,0,0,0,120,0,0,0,0,0,0,0
0.1374,0,0,0,120,0,0,0,0,0,0,0
0.13744999,0,0,0,120,0,0,0,0,0,0,0
0.1375,0,0,0,120,0,0,0,0,0,0,0
0.13755,0,0,0,120,0,0,0,0,0,0,0
0.1376,0,0,0,120,0,0,0,0,0,0,0
0.13765,0,0,0,120,0,0,0,0,0,0,0
0.13770001,0,0,0,120,0,0,0,0,0,0,0
0.13775,0,0,0,120,0,0,0,0,0,0,0
0.13779999,0,0,0,120,0,0,0,0,0,0,0
0.13785,0,0,0,120,0,0,0,0,0,0,0
0.13789999,0,0,0,120,0,0,0,0,0,0,0
0.13795,0,0,0,120,0,0,0,0,0,0,0
0.138,0,0,0,120,0,0,0,0,0,0,0
0.13805,0,0,0,120,0,0,0,0,0,0,0
0.1381,0,0,0,120,0,0,0,0,0,0,0
0.13815001,0,0,0,120,0,0,0,0,0,0,0
0.1382,0,0,0,120,0,0,0,0,0,0,0
0.13824999,0,0,0,120,0,0,0,0,0,0,0
0.1383,0,0,0,120,0,0,0,0,0,0,0
0.13835,0,0,0,120,0,0,0,0,0,0,0
0.1384,0,0,0,120,0,0,0,0,0,0,0
0.13845,0,0,0,120,0,0,0,0,0,0,0
0.13850001,0,0,0,120,0,0,0,0,0,0,0
0.13855,0,0,0,120,0,0,0,0,0,0,0
0.13860001,0,0,0,120,0,0,0,0,0,0,0
0.13865,0,0,0,120,0,0,0,0,0,0,0
0.13869999,0,0,0,120,0,0,0,0,0,0,0
0.13875,0,0,0,120,0,0,0,0,0,0,0
0.1388,0,0,0,120,0,0,0,0,0,0,0
0.13885,0,0,0,120,0,0,0,0,0,0,0
0.1389,0,0,0,120,0,0,0,0,0,0,0
0.13895001,0,0,0,120,0,0,0,0,0,0,0
0.139,0,0,0,120,0,0,0,0,0,0,0
0.13905001,0,0,0,120,0,0,0,0,0,0,0
0.1391,0,0,0,120,0,0,0,0,0,0,0
0.13914999,0,0,0,120,0,0,0,0,0,0,0
0.1392,0,0,0,120,0,0,0,0,0,0,0
0.13925,0,0,0,120,0,0,0,0,0,0,0
0.1393,0,0,0,120,0,0,0,0,0,0,0
0.13935,0,0,0,120,0,0,0,0,0,0,0
0.13940001,0,0,0,120,0,0,0,0,0,0,0
0.13945,0,0,0,120,0,0,0,0,0,0,0
0.13950001,0,0,0,120,0,0,0,0,0,0,0
0.13955,0,0,0,120,0,0,0,0,0,0,0
0.13959999,0,0,0,120,0,0,0,0,0,0,0
0.13965,0,0,0,120,0,0,0,0,0,0,0
0.1397,0,0,0,120,0,0,0,0,0,0,0
0.13975,0,0,0,120,0,0,0,0,0,0,0
0.1398,0,0,0,120,0,0,0,0,0,0,0
0.13985001,0,0,0,120,0,0,0,0,0,0,0
0.1399,0,0,0,120,0,0,0,0,0,0,0
0.13995001,0,0,0,120,0,0,0,0,0,0,0
0.14,0,0,0,120,0,0,0,0,0,0,0
0.14004999,0,0,0,120,0,0,0,0,0,0,0
0.1401,0,0,0,120,0,0,0,0,0,0,0
0.14015,0,0,0,120,0,0,0,0,0,0,0
0.1402,0,0,0,120,0,0,0,0,0,0,0
0.14025,0,0,0,120,0,0,0,0,0,0,0
0.14030001,0,0,0,120,0,0,0,0,0,0,0
0.14035,0,0,0,120,0,0,0,0,0,0,0
0.14040001,0,0,0,120,0,0,0,0,0,0,0
0.14045,0,0,0,120,0,0,0,0,0,0,0
0.14049999,0,0,0,120,0,0,0,0,0,0,0
0.14055,0,0,0,120,0,0,0,0,0,0,0
0.1406,0,0,0,120,0,0,0,0,0,0,0
0.14065,0,0,0,120,0,0,0,0,0,0,0
0.1407,0,0,0,120,0,0,0,0,0,0,0
0.14075001,0,0,0,120,0,0,0,0,0,0,0
0.1408,0,0,0,120,0,0,0,0,0,0,0
0.14084999,0,0,0,120,0,0,0,0,0,0,0
0.1409,0,0,0,120,0,0,0,0,0,0,0
0.14094999,0,0,0,120,0,0,0,0,0,0,0
0.141,0,0,0,120,0,0,0,0,0,0,0
0.14105,0,0,0,120,0,0,0,0,0,0,0
0.1411,0,0,0,120,0,0,0,0,0,0,0
0.14115,0,0,0,120,0,0,0,0,0,0,0
0.14120001,0,0,0,120,0,0,0,0,0,0,0
0.14125,0,0,0,120,0,0,0,0,0,0,0
0.14129999,0,0,0,120,0,0,0,0,0,0,0
0.14135,0,0,0,120,0,0,0,0,0,0,0
0.14139999,0,0,0,120,0,0,0,0,0,0,0
0.14145,0,0,0,120,0,0,0,0,0,0,0
0.1415,0,0,0,120,0,0,0,0,0,0,0
0.14155,0,0,0,120,0,0,0,0,0,0,0
0.1416,0,0,0,120,0,0,0,0,0,0,0
0.14165001,0,0,0,120,0,0,0,0,0,0,0
0.1417,0,0,0,120,0,0,0,0,0,0,0
0.14174999,0,0,0,120,0,0,0,0,0,0,0
0.1418,0,0,0,120,0,0,0,0,0,0,0
0.14184999,0,0,0,120,0,0,0,0,0,0,0
0.1419,0,0,0,120,0,0,0,0,0,0,0
0.14195,0,0,0,120,0,0,0,0,0,0,0
0.142,0,0,0,120,0,0,0,0,0,0,0
0.14205,0,0,0,120,0,0,0,0,0,0,0
