"time","magFluxSensor.Phi.re","magFluxSensor.Phi.im","voltageSensor.v.re","voltageSensor.v.im"
0.0055999999999999999,0,0,0,0
0.0056500000000000005,0,0,0,0
0.0057000000000000002,0,0,0,0
0.0057499999999999999,0,0,0,0
0.0058000000000000005,0,0,0,0
0.0058500000000000002,0,0,0,0
0.0058999999999999999,0,0,0,0
0.0059500000000000004,0,0,0,0
0.0060000000000000001,0,0,0,0
0.0060500000000000007,0,0,0,0
0.0061000000000000004,0,0,0,0
0.0061500000000000001,0,0,0,0
0.0062000000000000006,0,0,0,0
0.0062500000000000003,0,0,0,0
0.0063,0,0,0,0
0.0063500000000000006,0,0,0,0
0.0064000000000000003,0,0,0,0
0.00645,0,0,0,0
0.0065000000000000006,0,0,0,0
0.0065500000000000003,0,0,0,0
0.0066,0,0,0,0
0.0066500000000000005,0,0,0,0
0.0067000000000000002,0,0,0,0
0.0067499999999999999,0,0,0,0
0.0068000000000000005,0,0,0,0
0.0068500000000000002,0,0,0,0
0.0069000000000000008,0,0,0,0
0.0069500000000000004,0,0,0,0
0.0070000000000000001,0,0,0,0
0.0070500000000000007,0,0,0,0
0.0071000000000000004,0,0,0,0
0.0071500000000000001,0,0,0,0
0.0072000000000000007,0,0,0,0
0.0072500000000000004,0,0,0,0
0.0073000000000000001,0,0,0,0
0.0073500000000000006,0,0,0,0
0.0074000000000000003,0,0,0,0
0.00745,0,0,0,0
0.0075000000000000006,0,0,0,0
0.0075500000000000003,0,0,0,0
0.0076,0,0,0,0
0.0076500000000000005,0,0,0,0
0.0077000000000000002,0,0,0,0
0.0077499999999999999,0,0,0,0
0.0078000000000000005,0,0,0,0
0.0078500000000000011,0,0,0,0
0.0079000000000000008,0,0,0,0
0.0079500000000000005,0,0,0,0
0.0080000000000000002,0,0,0,0
0.0080499999999999999,0,0,0,0
0.0080999999999999996,0,0,0,0
0.008150000000000001,0,0,0,0
0.0082000000000000007,0,0,0,0
0.0082500000000000004,0,0,0,0
0.0083000000000000001,0,0,0,0
0.0083499999999999998,0,0,0,0
0.0084000000000000012,0,0,0,0
0.0084500000000000009,0,0,0,0
0.0085000000000000006,0,0,0,0
0.0085500000000000003,0,0,0,0
0.0086,0,0,0,0
0.0086499999999999997,0,0,0,0
0.0087000000000000011,0,0,0,0
0.0087500000000000008,0,0,0,0
0.0088000000000000005,0,0,0,0
0.0088500000000000002,0,0,0,0
0.0088999999999999999,0,0,0,0
0.0089499999999999996,0,0,0,0
0.0090000000000000011,0,0,0,0
0.0090500000000000008,0,0,0,0
0.0091000000000000004,0,0,0,0
0.0091500000000000001,0,0,0,0
0.0091999999999999998,0,0,0,0
0.0092500000000000013,0,0,0,0
0.009300000000000001,0,0,0,0
0.0093500000000000007,0,0,0,0
0.0094000000000000004,0,0,0,0
0.0094500000000000001,0,0,0,0
0.0094999999999999998,0,0,0,0
0.0095500000000000012,0,0,0,0
0.0096000000000000009,0,0,0,0
0.0096500000000000006,0,0,0,0
0.0097000000000000003,0,0,0,0
0.00975,0,0,0,0
0.0097999999999999997,0,0,0,0
0.0098500000000000011,0,0,0,0
0.0099000000000000008,0,0,0,0
0.0099500000000000005,0,0,0,0
0.01,0,0,0,0
0.01,0,0,0,0
0.01005,2.3923927113737278e-07,0,0,-7.5159233665534692e-05
0.010100000000000001,4.7847854227475381e-07,0,0,-0.00015031846733107199
0.010150000000000001,7.1771781341212659e-07,0,0,-0.00022547770099660668
0.010200000000000001,9.5695708454949936e-07,0,0,-0.00030063693466214137
0.01025,1.196196355686872e-06,0,0,-0.00037579616832767604
0.0103,1.4354356268242449e-06,0,0,-0.00045095540199321075
0.01035,1.6746748979616178e-06,0,0,-0.00052611463565874553
0.010400000000000001,1.9139141690989987e-06,0,0,-0.00060127386932428274
0.010450000000000001,2.1531534402363718e-06,0,0,-0.00067643310298981757
0.010500000000000001,2.3923927113737441e-06,0,0,-0.00075159233665535207
0.01055,2.6316319825111172e-06,0,0,-0.0008267515703208869
0.0106,2.8708712536484898e-06,0,0,-0.00090191080398642151
0.01065,3.1101105247858625e-06,0,0,-0.00097707003765195623
0.010700000000000001,3.3493497959232436e-06,0,0,-0.0010522292713174934
0.010750000000000001,3.5885890670606163e-06,0,0,-0.0011273885049830283
0.010800000000000001,3.827828338197989e-06,0,0,-0.0012025477386485629
0.01085,4.0670676093353616e-06,0,0,-0.0012777069723140975
0.0109,4.3063068804727352e-06,0,0,-0.0013528662059796325
0.01095,4.545546151610107e-06,0,0,-0.0014280254396451669
0.011000000000000001,4.7847854227474881e-06,0,0,-0.0015031846733107041
0.011050000000000001,5.0240246938848616e-06,0,0,-0.0015783439069762392
0.0111,5.2632639650222343e-06,0,0,-0.0016535031406417738
0.01115,5.502503236159607e-06,0,0,-0.0017286623743073084
0.0112,5.7417425072969796e-06,0,0,-0.001803821607972843
0.011250000000000001,5.9809817784343608e-06,0,0,-0.0018789808416383804
0.011300000000000001,6.2202210495717335e-06,0,0,-0.0019541400753039151
0.011350000000000001,6.4594603207091061e-06,0,0,-0.0020292993089694499
0.0114,6.698699591846478e-06,0,0,-0.0021044585426349843
0.01145,6.9379388629838523e-06,0,0,-0.0021796177763005195
0.0115,7.177178134121225e-06,0,0,-0.0022547770099660539
0.011550000000000001,7.4164174052586061e-06,0,0,-0.0023299362436315914
0.011600000000000001,7.6556566763959779e-06,0,0,-0.0024050954772971258
0.011650000000000001,7.8948959475333498e-06,0,0,-0.0024802547109626602
0.0117,8.1341352186707233e-06,0,0,-0.002555413944628195
0.01175,8.3733744898080968e-06,0,0,-0.0026305731782937298
0.0118,8.6126137609454703e-06,0,0,-0.0027057324119592651
0.011850000000000001,8.8518530320828506e-06,0,0,-0.0027808916456248021
0.011900000000000001,9.0910923032202241e-06,0,0,-0.0028560508792903369
0.011950000000000001,9.330331574357596e-06,0,0,-0.0029312101129558713
0.012,9.5695708454949678e-06,0,0,-0.0030063693466214057
0.01205,9.808810116632343e-06,0,0,-0.0030815285802869414
0.012100000000000001,1.0048049387769723e-05,0,0,-0.0031566878139524784
0.012150000000000001,1.0287288658907097e-05,0,0,-0.0032318470476180132
0.012200000000000001,1.0526527930044469e-05,0,0,-0.0033070062812835476
0.01225,1.076576720118184e-05,0,0,-0.003382165514949082
0.0123,1.1005006472319214e-05,0,0,-0.0034573247486146168
0.01235,1.1244245743456587e-05,0,0,-0.0035324839822801516
0.012400000000000001,1.1483485014593969e-05,0,0,-0.0036076432159456895
0.012450000000000001,1.172272428573134e-05,0,0,-0.0036828024496112235
0.012500000000000001,1.1961963556868713e-05,0,0,-0.0037579616832767583
0.01255,1.2201202828006085e-05,0,0,-0.0038331209169422927
0.0126,1.2440442099143458e-05,0,0,-0.0039082801506078275
0.01265,1.267968137028083e-05,0,0,-0.0039834393842733623
0.012700000000000001,1.2918920641418212e-05,0,0,-0.0040585986179388998
0.012750000000000001,1.3158159912555584e-05,0,0,-0.0041337578516044337
0.012800000000000001,1.3397399183692956e-05,0,0,-0.0042089170852699686
0.01285,1.3636638454830333e-05,0,0,-0.0042840763189355043
0.0129,1.3875877725967705e-05,0,0,-0.0043592355526010391
0.012950000000000001,1.4115116997105087e-05,0,0,-0.0044343947862665765
0.013000000000000001,1.4354356268242458e-05,0,0,-0.0045095540199321105
0.013050000000000001,1.4593595539379829e-05,0,0,-0.0045847132535976444
0.013100000000000001,1.4832834810517204e-05,0,0,-0.0046598724872631801
0.01315,1.5072074081654576e-05,0,0,-0.0047350317209287141
0.0132,1.5311313352791949e-05,0,0,-0.0048101909545942498
0.013250000000000001,1.5550552623929329e-05,0,0,-0.0048853501882597863
0.013300000000000001,1.57897918950667e-05,0,0,-0.0049605094219253203
0.013350000000000001,1.6029031166204073e-05,0,0,-0.0050356686555908551
0.0134,1.6268270437341447e-05,0,0,-0.00511082788925639
0.01345,1.6507509708478823e-05,0,0,-0.0051859871229219265
0.0135,1.6746748979616194e-05,0,0,-0.0052611463565874596
0.013550000000000001,1.6985988250753574e-05,0,0,-0.005336305590252997
0.013600000000000001,1.7225227521890947e-05,0,0,-0.0054114648239185319
0.013650000000000001,1.7464466793028321e-05,0,0,-0.0054866240575840667
0.0137,1.7703706064165694e-05,0,0,-0.0055617832912496015
0.01375,1.7942945335303065e-05,0,0,-0.0056369425249151355
0.013800000000000002,1.8182184606440448e-05,0,0,-0.0057121017585806738
0.013850000000000001,1.8421423877577818e-05,0,0,-0.0057872609922462077
0.013900000000000001,1.8660663148715192e-05,0,0,-0.0058624202259117426
0.013950000000000001,1.8899902419852565e-05,0,0,-0.0059375794595772774
0.014,1.9139141690989936e-05,0,0,-0.0060127386932428114
0.01405,1.9378380962127309e-05,0,0,-0.0060878979269083462
0.014100000000000001,1.9617620233264689e-05,0,0,-0.0061630571605738836
0.014150000000000001,1.9856859504402066e-05,0,0,-0.0062382163942394193
0.014200000000000001,2.009609877553944e-05,0,0,-0.0063133756279049541
0.014250000000000001,2.033533804667681e-05,0,0,-0.0063885348615704881
0.0143,2.0574577317814183e-05,0,0,-0.0064636940952360229
0.01435,2.0813816588951557e-05,0,0,-0.0065388533289015578
0.014400000000000001,2.1053055860088937e-05,0,0,-0.0066140125625670952
0.014450000000000001,2.1292295131226311e-05,0,0,-0.00668917179623263
0.014500000000000001,2.1531534402363681e-05,0,0,-0.006764331029898164
0.01455,2.1770773673501054e-05,0,0,-0.0068394902635636988
0.0146,2.2010012944638428e-05,0,0,-0.0069146494972292336
0.014650000000000002,2.2249252215775808e-05,0,0,-0.0069898087308947711
0.014700000000000001,2.2488491486913182e-05,0,0,-0.0070649679645603059
0.014750000000000001,2.2727730758050555e-05,0,0,-0.0071401271982258407
0.014800000000000001,2.2966970029187925e-05,0,0,-0.0072152864318913747
0.01485,2.3206209300325302e-05,0,0,-0.0072904456655569104
0.0149,2.3445448571462672e-05,0,0,-0.0073656048992224443
0.014950000000000001,2.3684687842600056e-05,0,0,-0.0074407641328879826
0.015000000000000001,2.3923927113737426e-05,0,0,-0.0075159233665535166
0.015050000000000001,2.41631663848748e-05,0,0,-0.0075910826002190514
0.015100000000000001,2.440240565601217e-05,0,0,-0.0076662418338845854
0.01515,2.4641644927149543e-05,0,0,-0.0077414010675501202
0.0152,2.4880884198286917e-05,0,0,-0.007816560301215655
0.015250000000000001,2.5120123469424297e-05,0,0,-0.0078917195348811916
0.015300000000000001,2.5359362740561671e-05,0,0,-0.0079668787685467264
0.015350000000000001,2.5598602011699041e-05,0,0,-0.0080420380022122612
0.0154,2.5837841282836414e-05,0,0,-0.0081171972358777961
0.01545,2.6077080553973788e-05,0,0,-0.0081923564695433309
0.0155,2.6316319825111161e-05,0,0,-0.0082675157032088657
0.015550000000000001,2.6555559096248542e-05,0,0,-0.0083426749368744023
0.015600000000000001,2.6794798367385912e-05,0,0,-0.0084178341705399371
0.015650000000000001,2.7034037638523292e-05,0,0,-0.0084929934042054737
0.015700000000000002,2.7273276909660669e-05,0,0,-0.0085681526378710102
0.01575,2.7512516180798039e-05,0,0,-0.0086433118715365433
0.015800000000000002,2.7751755451935419e-05,0,0,-0.0087184711052020799
0.01585,2.7990994723072776e-05,0,0,-0.0087936303388676095
0.015900000000000001,2.8230233994210163e-05,0,0,-0.0088687895725331495
0.015950000000000002,2.846947326534754e-05,0,0,-0.0089439488061986861
0.016,2.870871253648491e-05,0,0,-0.0090191080398642192
0.016050000000000002,2.894795180762229e-05,0,0,-0.0090942672735297558
0.0161,2.9187191078759647e-05,0,0,-0.0091694265071952854
0.016150000000000001,2.9426430349897034e-05,0,0,-0.0092445857408608254
0.016199999999999999,2.9665669621034401e-05,0,0,-0.0093197449745263585
0.016250000000000001,2.9904908892171781e-05,0,0,-0.0093949042081918951
0.016300000000000002,3.0144148163309161e-05,0,0,-0.0094700634418574316
0.01635,3.0383387434446518e-05,0,0,-0.0095452226755229613
0.016400000000000001,3.0622626705583905e-05,0,0,-0.0096203819091885013
0.016449999999999999,3.0861865976721275e-05,0,0,-0.0096955411428540344
0.016500000000000001,3.1101105247858652e-05,0,0,-0.0097707003765195709
0.016550000000000002,3.1340344518996029e-05,0,0,-0.0098458596101851075
0.0166,3.1579583790133392e-05,0,0,-0.0099210188438506389
0.016650000000000002,3.1818823061270776e-05,0,0,-0.0099961780775161772
0.0167,3.2058062332408146e-05,0,0,-0.01007133731118171
0.016750000000000001,3.2297301603545523e-05,0,0,-0.010146496544847247
0.016800000000000002,3.25365408746829e-05,0,0,-0.010221655778512782
0.01685,3.2775780145820263e-05,0,0,-0.010296815012178315
0.016900000000000002,3.3015019416957647e-05,0,0,-0.010371974245843853
0.01695,3.3254258688095017e-05,0,0,-0.010447133479509386
0.017000000000000001,3.3493497959232401e-05,0,0,-0.010522292713174924
0.017049999999999999,3.3732737230369757e-05,0,0,-0.010597451946840454
0.017100000000000001,3.3971976501507134e-05,0,0,-0.010672611180505991
0.017150000000000002,3.4211215772644525e-05,0,0,-0.010747770414171531
0.0172,3.4450455043781888e-05,0,0,-0.010822929647837062
0.017250000000000001,3.4689694314919272e-05,0,0,-0.0108980888815026
0.017299999999999999,3.4928933586056628e-05,0,0,-0.01097324811516813
0.017350000000000001,3.5168172857194005e-05,0,0,-0.011048407348833666
0.017400000000000002,3.5407412128331396e-05,0,0,-0.011123566582499207
0.01745,3.5646651399468759e-05,0,0,-0.011198725816164738
0.017500000000000002,3.5885890670606143e-05,0,0,-0.011273885049830276
0.01755,3.6125129941743499e-05,0,0,-0.011349044283495806
0.017600000000000001,3.6364369212880876e-05,0,0,-0.011424203517161341
0.017650000000000002,3.6603608484018267e-05,0,0,-0.011499362750826882
0.0177,3.684284775515563e-05,0,0,-0.011574521984492414
0.017750000000000002,3.7082087026293014e-05,0,0,-0.011649681218157952
0.0178,3.732132629743037e-05,0,0,-0.011724840451823482
0.017850000000000001,3.7560565568567747e-05,0,0,-0.011799999685489016
0.017899999999999999,3.7799804839705124e-05,0,0,-0.011875158919154553
0.017950000000000001,3.8039044110842508e-05,0,0,-0.011950318152820091
0.018000000000000002,3.8278283381979885e-05,0,0,-0.012025477386485628
0.01805,3.8517522653117241e-05,0,0,-0.012100636620151158
0.018100000000000002,3.8756761924254625e-05,0,0,-0.012175795853816694
0.018149999999999999,3.8996001195392002e-05,0,0,-0.012250955087482231
0.018200000000000001,3.9235240466529379e-05,0,0,-0.012326114321147767
0.018250000000000002,3.9474479737666762e-05,0,0,-0.012401273554813306
0.0183,3.9713719008804119e-05,0,0,-0.012476432788478835
0.018350000000000002,3.9952958279941496e-05,0,0,-0.01255159202214437
0.0184,4.0192197551078873e-05,0,0,-0.012626751255809907
0.018450000000000001,4.043143682221625e-05,0,0,-0.012701910489475443
0.018500000000000003,4.0670676093353633e-05,0,0,-0.012777069723140981
0.018550000000000001,4.090991536449099e-05,0,0,-0.012852228956806511
0.018600000000000002,4.1149154635628367e-05,0,0,-0.012927388190472046
0.01865,4.1388393906765744e-05,0,0,-0.013002547424137582
0.018700000000000001,4.1627633177903121e-05,0,0,-0.013077706657803119
0.018749999999999999,4.1866872449040484e-05,0,0,-0.01315286589146865
0.018800000000000001,4.2106111720177861e-05,0,0,-0.013228025125134187
0.018850000000000002,4.2345350991315238e-05,0,0,-0.013303184358799722
0.0189,4.2584590262452615e-05,0,0,-0.013378343592465258
0.018950000000000002,4.2823829533589992e-05,0,0,-0.013453502826130795
0.019,4.3063068804727355e-05,0,0,-0.013528662059796326
0.019050000000000001,4.3302308075864732e-05,0,0,-0.013603821293461861
0.019100000000000002,4.3541547347002109e-05,0,0,-0.013678980527127398
0.01915,4.3780786618139486e-05,0,0,-0.013754139760792934
0.019200000000000002,4.4020025889276863e-05,0,0,-0.013829298994458469
0.01925,4.4259265160414226e-05,0,0,-0.013904458228124002
0.019300000000000001,4.4498504431551603e-05,0,0,-0.013979617461789537
0.019350000000000003,4.473774370268898e-05,0,0,-0.014054776695455073
0.019400000000000001,4.4976982973826357e-05,0,0,-0.01412993592912061
0.019450000000000002,4.5216222244963734e-05,0,0,-0.014205095162786145
0.0195,4.5455461516101097e-05,0,0,-0.014280254396451678
0.019550000000000001,4.5694700787238481e-05,0,0,-0.014355413630117215
0.019599999999999999,4.5933940058375851e-05,0,0,-0.014430572863782749
0.019650000000000001,4.6173179329513234e-05,0,0,-0.014505732097448288
0.019700000000000002,4.6412418600650611e-05,0,0,-0.014580891331113822
0.01975,4.6651657871787968e-05,0,0,-0.014656050564779352
0.019800000000000002,4.6890897142925352e-05,0,0,-0.01473120979844489
0.01985,4.7130136414062722e-05,0,0,-0.014806369032110425
0.019900000000000001,4.7369375685200105e-05,0,0,-0.014881528265775964
0.019950000000000002,4.7608614956337482e-05,0,0,-0.014956687499441498
0.02,4.7847854227474839e-05,0,0,-0.015031846733107028
0.020050000000000002,4.8087093498612223e-05,0,0,-0.015107005966772566
0.0201,4.8326332769749593e-05,0,0,-0.015182165200438101
0.020150000000000001,4.856557204088697e-05,0,0,-0.015257324434103636
0.020200000000000003,4.8804811312024346e-05,0,0,-0.015332483667769172
0.020250000000000001,4.9044050583161723e-05,0,0,-0.015407642901434709
0.020300000000000002,4.92832898542991e-05,0,0,-0.015482802135100244
0.02035,4.952252912543647e-05,0,0,-0.015557961368765779
0.020400000000000001,4.9761768396573847e-05,0,0,-0.015633120602431314
0.020449999999999999,5.0001007667711211e-05,0,0,-0.015708279836096847
0.020500000000000001,5.0240246938848581e-05,0,0,-0.01578343906976238
0.020550000000000002,5.0479486209985971e-05,0,0,-0.01585859830342792
0.0206,5.0718725481123335e-05,0,0,-0.015933757537093453
0.020650000000000002,5.0957964752260718e-05,0,0,-0.016008916770758989
0.0207,5.1197204023398068e-05,0,0,-0.016084076004424519
0.020750000000000001,5.1436443294535465e-05,0,0,-0.016159235238090059
0.020800000000000003,5.1675682565672842e-05,0,0,-0.016234394471755596
0.02085,5.1914921836810212e-05,0,0,-0.016309553705421129
0.020900000000000002,5.2154161107947589e-05,0,0,-0.016384712939086665
0.02095,5.2393400379084953e-05,0,0,-0.016459872172752198
0.021000000000000001,5.2632639650222323e-05,0,0,-0.016535031406417731
0.021050000000000003,5.2871878921359713e-05,0,0,-0.016610190640083271
0.021100000000000001,5.3111118192497077e-05,0,0,-0.016685349873748805
0.021150000000000002,5.335035746363446e-05,0,0,-0.016760509107414341
0.0212,5.358959673477181e-05,0,0,-0.016835668341079871
0.021250000000000002,5.3828836005909207e-05,0,0,-0.016910827574745411
0.021299999999999999,5.4068075277046584e-05,0,0,-0.016985986808410947
0.021350000000000001,5.4307314548183954e-05,0,0,-0.01706114604207648
0.021400000000000002,5.4546553819321338e-05,0,0,-0.01713630527574202
0.02145,5.4785793090458695e-05,0,0,-0.01721146450940755
0.021500000000000002,5.5025032361596078e-05,0,0,-0.017286623743073087
0.02155,5.5264271632733442e-05,0,0,-0.01736178297673862
0.021600000000000001,5.5503510903870825e-05,0,0,-0.017436942210404156
0.021650000000000003,5.5742750175008202e-05,0,0,-0.017512101444069693
0.021700000000000001,5.5981989446145566e-05,0,0,-0.017587260677735226
0.021750000000000002,5.6221228717282949e-05,0,0,-0.017662419911400763
0.0218,5.6460467988420326e-05,0,0,-0.017737579145066299
0.021850000000000001,5.6699707259557696e-05,0,0,-0.017812738378731832
0.021899999999999999,5.693894653069506e-05,0,0,-0.017887897612397365
0.021950000000000001,5.7178185801832437e-05,0,0,-0.017963056846062902
0.022000000000000002,5.741742507296982e-05,0,0,-0.018038216079728438
0.02205,5.7656664344107184e-05,0,0,-0.018113375313393971
0.022100000000000002,5.7895903615244567e-05,0,0,-0.018188534547059508
0.02215,5.8135142886381924e-05,0,0,-0.018263693780725038
0.022200000000000001,5.8374382157519307e-05,0,0,-0.018338853014390578
0.022250000000000002,5.8613621428656691e-05,0,0,-0.018414012248056114
0.0223,5.8852860699794068e-05,0,0,-0.018489171481721651
0.022350000000000002,5.9092099970931438e-05,0,0,-0.018564330715387184
0.0224,5.9331339242068802e-05,0,0,-0.018639489949052717
0.022450000000000001,5.9570578513206178e-05,0,0,-0.018714649182718254
0.022500000000000003,5.9809817784343562e-05,0,0,-0.01878980841638379
0.022550000000000001,6.0049057055480939e-05,0,0,-0.018864967650049327
0.022600000000000002,6.0288296326618309e-05,0,0,-0.01894012688371486
0.02265,6.0527535597755673e-05,0,0,-0.019015286117380393
0.022700000000000001,6.0766774868893049e-05,0,0,-0.019090445351045926
0.022749999999999999,6.1006014140030433e-05,0,0,-0.019165604584711466
0.022800000000000001,6.124525341116781e-05,0,0,-0.019240763818377003
0.022850000000000002,6.1484492682305187e-05,0,0,-0.019315923052042539
0.0229,6.172373195344255e-05,0,0,-0.019391082285708069
0.022950000000000002,6.1962971224579927e-05,0,0,-0.019466241519373605
0.023,6.2202210495717291e-05,0,0,-0.019541400753039138
0.023050000000000001,6.2441449766854681e-05,0,0,-0.019616559986704678
0.023100000000000002,6.2680689037992058e-05,0,0,-0.019691719220370215
0.02315,6.2919928309129421e-05,0,0,-0.019766878454035745
0.023200000000000002,6.3159167580266785e-05,0,0,-0.019842037687701278
0.02325,6.3398406851404175e-05,0,0,-0.019917196921366818
0.023300000000000001,6.3637646122541552e-05,0,0,-0.019992356155032354
0.023350000000000003,6.3876885393678929e-05,0,0,-0.020067515388697891
0.023400000000000001,6.4116124664816292e-05,0,0,-0.020142674622363421
0.023450000000000002,6.4355363935953669e-05,0,0,-0.020217833856028957
0.0235,6.4594603207091032e-05,0,0,-0.02029299308969449
0.023550000000000001,6.4833842478228423e-05,0,0,-0.02036815232336003
0.023599999999999999,6.5073081749365773e-05,0,0,-0.020443311557025556
0.023650000000000001,6.5312321020503163e-05,0,0,-0.020518470790691096
0.023700000000000002,6.5551560291640527e-05,0,0,-0.020593630024356629
0.02375,6.5790799562777917e-05,0,0,-0.02066878925802217
0.023800000000000002,6.6030038833915294e-05,0,0,-0.020743948491687706
0.02385,6.6269278105052657e-05,0,0,-0.020819107725353236
0.023900000000000001,6.6508517376190034e-05,0,0,-0.020894266959018772
0.023950000000000003,6.6747756647327411e-05,0,0,-0.020969426192684309
0.024,6.6986995918464788e-05,0,0,-0.021044585426349845
0.024050000000000002,6.7226235189602165e-05,0,0,-0.021119744660015382
0.0241,6.7465474460739528e-05,0,0,-0.021194903893680912
0.024150000000000001,6.7704713731876905e-05,0,0,-0.021270063127346448
0.024200000000000003,6.7943953003014282e-05,0,0,-0.021345222361011985
0.024250000000000001,6.8183192274151659e-05,0,0,-0.021420381594677521
0.024300000000000002,6.8422431545289049e-05,0,0,-0.021495540828343061
0.02435,6.8661670816426399e-05,0,0,-0.021570700062008587
0.024400000000000002,6.8900910087563776e-05,0,0,-0.021645859295674124
0.02445,6.9140149358701139e-05,0,0,-0.021721018529339657
0.024500000000000001,6.937938862983853e-05,0,0,-0.021796177763005197
0.024550000000000002,6.9618627900975907e-05,0,0,-0.02187133699667073
0.0246,6.985786717211327e-05,0,0,-0.021946496230336263
0.024650000000000002,7.0097106443250647e-05,0,0,-0.0220216554640018
0.0247,7.033634571438801e-05,0,0,-0.022096814697667333
0.024750000000000001,7.0575584985525401e-05,0,0,-0.022171973931332873
0.024800000000000003,7.0814824256662791e-05,0,0,-0.022247133164998413
0.024850000000000001,7.1054063527800141e-05,0,0,-0.022322292398663939
0.024900000000000002,7.1293302798937518e-05,0,0,-0.022397451632329476
0.02495,7.1532542070074881e-05,0,0,-0.022472610865995005
0.025000000000000001,7.1771781341212272e-05,0,0,-0.022547770099660549
0.025000000000000001,7.1771781341212258e-05,0,0,-0.022547770099660542
0.025050000000000003,7.1771781341212258e-05,0,0,-0.022547770099660542
0.025100000000000001,7.1771781341212258e-05,0,0,-0.022547770099660542
0.025150000000000002,7.1771781341212258e-05,0,0,-0.022547770099660542
0.0252,7.1771781341212258e-05,0,0,-0.022547770099660542
0.025250000000000002,7.1771781341212258e-05,0,0,-0.022547770099660542
0.0253,7.1771781341212258e-05,0,0,-0.022547770099660542
